Token,Round,Ataque,Resposta,Resultado
-MC7vdrpT6BIYpVqIq7B,3,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7vdrpT6BIYpVqIq7B%2F3%2F11424.aac?alt=media&token=b311ee84-e262-4c84-8c31-a5f4cb6e9a71,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7vdrpT6BIYpVqIq7B%2F3%2F16354.aac?alt=media&token=8dd11367-40a8-4024-ba53-cb3fcbd67b39,ataque
-MC7vmr3swP_Dns98HeS,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7vmr3swP_Dns98HeS%2F1%2F1871.aac?alt=media&token=131d6d9a-7ebe-41e1-a42c-a935806f3724,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7vmr3swP_Dns98HeS%2F1%2F16279.aac?alt=media&token=395fe1a7-3125-407f-80d7-adf7efe2c41f,ataque
-MC7vmr3swP_Dns98HeS,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7vmr3swP_Dns98HeS%2F2%2F16279.aac?alt=media&token=317be00d-145e-4f53-9d46-dea5dc195eae,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7vmr3swP_Dns98HeS%2F2%2F1871.aac?alt=media&token=690ede8b-8119-4262-b342-7e7bcdee54ec,ataque
-MC7vmr3swP_Dns98HeS,3,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7vmr3swP_Dns98HeS%2F3%2F1871.aac?alt=media&token=798b8423-05a8-40cb-88f6-3ba2e3d6e740,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7vmr3swP_Dns98HeS%2F3%2F16279.aac?alt=media&token=80bd8613-5614-4d05-920f-5d7b4cf41f40,ataque
-MC7wES1Llmwqk4BAxg0,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7wES1Llmwqk4BAxg0%2F1%2F17894.aac?alt=media&token=0346fe95-b2bc-485c-a08e-7848b8c5cbc8,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7wES1Llmwqk4BAxg0%2F1%2F17507.aac?alt=media&token=cb309d7c-53e6-4327-a003-06f43387c92d,resposta
-MC7wES1Llmwqk4BAxg0,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7wES1Llmwqk4BAxg0%2F2%2F17507.aac?alt=media&token=036610e1-9aa6-4ffe-941c-6b94b31d9ca5,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7wES1Llmwqk4BAxg0%2F2%2F17894.aac?alt=media&token=c2ab12eb-1025-4572-9247-f9fa39f750bd,ataque
-MC7wgDa8Ty-kHlQmsos,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7wgDa8Ty-kHlQmsos%2F1%2F6501.aac?alt=media&token=0814c38d-237a-46a7-8ca9-3b88f1e2d43c,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7wgDa8Ty-kHlQmsos%2F1%2F17375.aac?alt=media&token=6cf3e11c-2d26-476f-b4c3-f34ce2573763,resposta
-MC7wgDa8Ty-kHlQmsos,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7wgDa8Ty-kHlQmsos%2F2%2F17375.aac?alt=media&token=8a021ae0-58a2-481d-87c1-be47e9f0f5e5,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7wgDa8Ty-kHlQmsos%2F2%2F6501.aac?alt=media&token=f5400641-c32a-461c-b807-7fa4adbc5eea,ataque
-MC7wp8gTuKyAANYj_2R,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7wp8gTuKyAANYj_2R%2F1%2F16148.aac?alt=media&token=599989ea-beb2-464d-8735-83b348e023b2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7wp8gTuKyAANYj_2R%2F1%2F9301.aac?alt=media&token=b3062d3e-6bec-4a7e-bb16-3ee489aa9e84,resposta
-MC7wp8gTuKyAANYj_2R,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7wp8gTuKyAANYj_2R%2F2%2F9301.aac?alt=media&token=9454cb75-00f3-4745-8683-4efedb853c90,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7wp8gTuKyAANYj_2R%2F2%2F16148.aac?alt=media&token=dbee8235-9319-4a8b-b159-a707cbb3c9eb,resposta
-MC7wp8gTuKyAANYj_2R,3,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7wp8gTuKyAANYj_2R%2F3%2F9301.aac?alt=media&token=f0453626-04e9-44ad-b447-f2f0de4e0d57,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7wp8gTuKyAANYj_2R%2F3%2F16148.aac?alt=media&token=d17ddfc9-8d88-4a21-85e1-d04818095886,resposta
-MC7x0btpIu--M1WFhGf,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7x0btpIu--M1WFhGf%2F1%2F17807.aac?alt=media&token=f9d4f385-c19c-4964-92ee-831f3562436a,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7x0btpIu--M1WFhGf%2F1%2F11204.aac?alt=media&token=d96255e3-45ae-4826-bcd0-b92494aef5b6,resposta
-MC7x3TaB7yPq_4cnFYP,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7x3TaB7yPq_4cnFYP%2F1%2F3909.aac?alt=media&token=c2792cbc-eda0-499f-af85-32f01ef16b6a,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7x3TaB7yPq_4cnFYP%2F1%2F17559.aac?alt=media&token=fb694e47-63cf-49e8-85f6-26862cf6d2b3,resposta
-MC7x3TaB7yPq_4cnFYP,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7x3TaB7yPq_4cnFYP%2F2%2F17559.aac?alt=media&token=1242e426-4b3c-4cef-bb14-8b522dcd450b,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7x3TaB7yPq_4cnFYP%2F2%2F3909.aac?alt=media&token=4c4d99af-814c-4152-90ed-733cf77bea2a,resposta
-MC7x3TaB7yPq_4cnFYP,3,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7x3TaB7yPq_4cnFYP%2F3%2F3909.aac?alt=media&token=1bf7b3fa-b967-44af-b004-bb64c8148f69,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7x3TaB7yPq_4cnFYP%2F3%2F17559.aac?alt=media&token=38ab9384-6b61-4882-b353-8c4ca1b57852,resposta
-MC7xAYtflcoyg7rh9A9,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7xAYtflcoyg7rh9A9%2F1%2F5967.aac?alt=media&token=0e6d0a9f-8487-4e8d-ba2a-78894be7ab6c,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7xAYtflcoyg7rh9A9%2F1%2F7445.aac?alt=media&token=b1fde2ef-dd26-406c-8076-811d521b2152,ataque
-MC7xAYtflcoyg7rh9A9,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7xAYtflcoyg7rh9A9%2F2%2F7445.aac?alt=media&token=e14677ff-937f-4b89-a79c-f747e0ef7a46,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7xAYtflcoyg7rh9A9%2F2%2F5967.aac?alt=media&token=211b79cd-e3c3-4e04-a88c-248613c3090b,ataque
-MC7xAYtflcoyg7rh9A9,3,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7xAYtflcoyg7rh9A9%2F3%2F7445.aac?alt=media&token=af829403-0520-40b1-ba4d-9f2f1e594965,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7xAYtflcoyg7rh9A9%2F3%2F5967.aac?alt=media&token=6ae68fb9-a07d-4902-ad98-02b29a2718aa,ataque
-MC7xVH-q8kTXJIAMQH_,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7xVH-q8kTXJIAMQH_%2F1%2F17714.aac?alt=media&token=3e329eee-82eb-4255-8164-a3b474b1687b,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7xVH-q8kTXJIAMQH_%2F1%2F15028.aac?alt=media&token=d83a5345-0407-49a1-b52b-6fd3d681658a,resposta
-MC7xVH-q8kTXJIAMQH_,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7xVH-q8kTXJIAMQH_%2F2%2F15028.aac?alt=media&token=adc654b3-da81-4f44-9109-a41e75484eca,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7xVH-q8kTXJIAMQH_%2F2%2F17714.aac?alt=media&token=85cc1434-5052-4f88-a5dd-fddf0f98bd95,resposta
-MC7xVH-q8kTXJIAMQH_,3,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7xVH-q8kTXJIAMQH_%2F3%2F15028.aac?alt=media&token=2cc7a5fa-85cf-41f9-8a7e-f453deef22b3,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7xVH-q8kTXJIAMQH_%2F3%2F17714.aac?alt=media&token=93246f66-f040-468f-ae97-42cbfc6559e6,resposta
-MC7xj0mr9hhspUmAHzu,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7xj0mr9hhspUmAHzu%2F1%2F7342.aac?alt=media&token=e63dd4e9-6f61-45df-ae31-df579268b391,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7xj0mr9hhspUmAHzu%2F1%2F10809.aac?alt=media&token=b7f5ebe4-f1c6-4418-b4c3-a62b971d5afa,resposta
-MC7xmSvO2IvzZ8Q-AWf,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7xmSvO2IvzZ8Q-AWf%2F1%2F14164.aac?alt=media&token=646f43d0-cee9-4210-948c-3b27d21dac33,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7xmSvO2IvzZ8Q-AWf%2F1%2F5952.aac?alt=media&token=d9b6c68a-ddf4-40e9-9a07-afb621bff55f,resposta
-MC7xmSvO2IvzZ8Q-AWf,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7xmSvO2IvzZ8Q-AWf%2F2%2F5952.aac?alt=media&token=9221ae1e-6ba9-4cde-8825-fd8f6b1033e1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7xmSvO2IvzZ8Q-AWf%2F2%2F14164.aac?alt=media&token=4fb0d808-78ad-45be-bc59-7fb8b72b6713,resposta
-MC7xmSvO2IvzZ8Q-AWf,3,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7xmSvO2IvzZ8Q-AWf%2F3%2F14164.aac?alt=media&token=5941a3b3-3841-48c6-82bd-95122870b2f3,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7xmSvO2IvzZ8Q-AWf%2F3%2F5952.aac?alt=media&token=97400bcb-f6ae-4054-8656-dbe928b1b7db,ataque
-MC7xyCoINd9yxYssqoZ,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7xyCoINd9yxYssqoZ%2F1%2F17667.aac?alt=media&token=08cb9157-c263-421b-986c-00923a1b8da9,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7xyCoINd9yxYssqoZ%2F1%2F17584.aac?alt=media&token=90d8597a-7689-4079-9b8d-8aabedc7ef90,ataque
-MC7xyCoINd9yxYssqoZ,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7xyCoINd9yxYssqoZ%2F2%2F17584.aac?alt=media&token=d59ae54b-d628-4a62-b570-d5af1783468b,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7xyCoINd9yxYssqoZ%2F2%2F17667.aac?alt=media&token=0e1fedfd-123a-454e-bde4-aaee9a401daf,ataque
-MC7xyCoINd9yxYssqoZ,3,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7xyCoINd9yxYssqoZ%2F3%2F17667.aac?alt=media&token=cf45c728-80f2-4c24-abc2-912c440de613,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7xyCoINd9yxYssqoZ%2F3%2F17584.aac?alt=media&token=f419142a-d7c4-4705-a814-093b2a4064ad,resposta
-MC7y0mIJyyArxT1BYrJ,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7y0mIJyyArxT1BYrJ%2F1%2F17809.aac?alt=media&token=88adfe79-c5cb-4c01-8705-00861a6256d6,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7y0mIJyyArxT1BYrJ%2F1%2F3917.aac?alt=media&token=4eb6f94e-73a4-4617-9104-217770832e48,ataque
-MC7y0mIJyyArxT1BYrJ,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7y0mIJyyArxT1BYrJ%2F2%2F3917.aac?alt=media&token=ba520dfb-c776-4925-9643-e047250698d4,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7y0mIJyyArxT1BYrJ%2F2%2F17809.aac?alt=media&token=ac6bd500-c70e-41a2-9f10-50fddf583828,resposta
-MC7y8iowFq4E2Vy4mUD,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7y8iowFq4E2Vy4mUD%2F1%2F17940.aac?alt=media&token=e86e9822-4861-4ab2-a380-ccd385fb244d,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7y8iowFq4E2Vy4mUD%2F1%2F7254.aac?alt=media&token=6273a064-c2a0-4129-861e-ad9c78be4a11,resposta
-MC7y8iowFq4E2Vy4mUD,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7y8iowFq4E2Vy4mUD%2F2%2F7254.aac?alt=media&token=87ccd579-7a2a-45cb-89f9-c13cc93f9983,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7y8iowFq4E2Vy4mUD%2F2%2F17940.aac?alt=media&token=8536b50d-fa6a-404e-8720-8b5aef40cb65,ataque
-MC7yBTidovz9aCkWyLn,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7yBTidovz9aCkWyLn%2F1%2F17507.aac?alt=media&token=26fbd3eb-a475-49ad-9ff4-f6339337a8b8,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7yBTidovz9aCkWyLn%2F1%2F1871.aac?alt=media&token=d2f6a84b-6459-4fbb-b05a-6b6fc2a95589,ataque
-MC7yBTidovz9aCkWyLn,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7yBTidovz9aCkWyLn%2F2%2F1871.aac?alt=media&token=d8b71396-fa59-4758-ae5c-90696f3b5e3b,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7yBTidovz9aCkWyLn%2F2%2F17507.aac?alt=media&token=3b147471-2a8c-41da-96c5-c903dc15be17,ataque
-MC7yBTidovz9aCkWyLn,3,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7yBTidovz9aCkWyLn%2F3%2F1871.aac?alt=media&token=8d246048-7f12-4751-aea9-a01895bfe472,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7yBTidovz9aCkWyLn%2F3%2F17507.aac?alt=media&token=939e8acf-5dcf-4981-b88f-5f397e1c206e,resposta
-MC7yrJfmhD9Kwi2VOTp,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7yrJfmhD9Kwi2VOTp%2F1%2F9301.aac?alt=media&token=4d7c8525-fa32-446f-8811-665d725d9761,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7yrJfmhD9Kwi2VOTp%2F1%2F17636.aac?alt=media&token=0bab9662-1a46-4053-9f68-789af099d91b,resposta
-MC7yrJfmhD9Kwi2VOTp,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7yrJfmhD9Kwi2VOTp%2F2%2F17636.aac?alt=media&token=90b5a952-a7e2-4fd3-90c4-8ec2372bc5e7,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7yrJfmhD9Kwi2VOTp%2F2%2F9301.aac?alt=media&token=87622c31-f03e-48ed-8222-ca4e72e2f3c2,resposta
-MC7yrJfmhD9Kwi2VOTp,3,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7yrJfmhD9Kwi2VOTp%2F3%2F9301.aac?alt=media&token=c4554cca-8786-4b7a-aec0-48aa1d41e4f3,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7yrJfmhD9Kwi2VOTp%2F3%2F17636.aac?alt=media&token=e8f5a8a9-e600-4b6c-b92e-c478930319d0,ataque
-MC7ywGe3iexJbVouLSS,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7ywGe3iexJbVouLSS%2F1%2F17320.aac?alt=media&token=25b57cf6-99a3-4796-aa24-ed1fdfb4c394,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7ywGe3iexJbVouLSS%2F1%2F15616.aac?alt=media&token=fb51b001-8d5e-411a-9b4d-7ab1e53c8d72,ataque
-MC7z8PTSBb0vBizi-7i,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7z8PTSBb0vBizi-7i%2F1%2F17751.aac?alt=media&token=7a105a56-6391-4a33-afee-014a3f585362,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7z8PTSBb0vBizi-7i%2F1%2F16148.aac?alt=media&token=c756003d-cde5-4a6e-866a-ac8cc589fb01,resposta
-MC7z8PTSBb0vBizi-7i,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7z8PTSBb0vBizi-7i%2F2%2F16148.aac?alt=media&token=1dd62362-ade9-4a04-b52b-d9e85c29cd9d,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7z8PTSBb0vBizi-7i%2F2%2F17751.aac?alt=media&token=b7ef02a2-bff3-403c-8c75-ed6bc7bb2db7,resposta
-MC7z8PTSBb0vBizi-7i,3,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7z8PTSBb0vBizi-7i%2F3%2F17751.aac?alt=media&token=142b9c48-cdce-4edd-8a59-329c03faaa10,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7z8PTSBb0vBizi-7i%2F3%2F16148.aac?alt=media&token=131d313c-d0c3-4f64-89a7-ed8f90226f18,ataque
-MC7zAtfR5JjG-A2FJtx,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7zAtfR5JjG-A2FJtx%2F1%2F2067.aac?alt=media&token=e79ce2a5-fe0a-4050-a2c8-01a2436e013c,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7zAtfR5JjG-A2FJtx%2F1%2F817.aac?alt=media&token=e4faf8de-a9f2-447e-a2be-1e45ede76864,resposta
-MC7zAtfR5JjG-A2FJtx,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7zAtfR5JjG-A2FJtx%2F2%2F817.aac?alt=media&token=b47700ec-7ec4-473d-926e-018c4bcf45f3,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7zAtfR5JjG-A2FJtx%2F2%2F2067.aac?alt=media&token=ec1d9d16-a65b-4a2b-b93a-756f3820a4fe,resposta
-MC7zAtfR5JjG-A2FJtx,3,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7zAtfR5JjG-A2FJtx%2F3%2F817.aac?alt=media&token=9838e931-accb-4d40-8908-61c68324cb53,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7zAtfR5JjG-A2FJtx%2F3%2F2067.aac?alt=media&token=bbd590f1-3b74-4e27-888f-89901574ccf5,resposta
-MC7zSbsUDFVLwww-2bU,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7zSbsUDFVLwww-2bU%2F1%2F13594.aac?alt=media&token=27fe2855-ff88-4abe-92bd-83326025db1a,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7zSbsUDFVLwww-2bU%2F1%2F3909.aac?alt=media&token=543a7749-e81e-4657-99d2-a0bcc2c49832,resposta
-MC7zSbsUDFVLwww-2bU,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7zSbsUDFVLwww-2bU%2F2%2F3909.aac?alt=media&token=c1c41a73-029b-407d-9394-2eb7ee0cfc99,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7zSbsUDFVLwww-2bU%2F2%2F13594.aac?alt=media&token=beb340a9-a4f8-4ec4-8496-98d6f358f2f1,ataque
-MC7zV9XAugxk2mNwTxc,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7zV9XAugxk2mNwTxc%2F1%2F10490.aac?alt=media&token=f4f42985-b875-4edf-bbdc-fca79eb911bf,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7zV9XAugxk2mNwTxc%2F1%2F13852.aac?alt=media&token=9ea4d54e-5227-4a4c-953a-161b715b2fc1,ataque
-MC7zV9XAugxk2mNwTxc,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7zV9XAugxk2mNwTxc%2F2%2F13852.aac?alt=media&token=cdacc23e-0810-484a-a44d-2964d5923f50,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7zV9XAugxk2mNwTxc%2F2%2F10490.aac?alt=media&token=5d5f1bc9-9c28-414d-9905-0b7afa4276ce,resposta
-MC7zaahrNRuxr5EL1N1,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7zaahrNRuxr5EL1N1%2F1%2F17809.aac?alt=media&token=3e8fac5c-a893-40e3-849e-085183630e98,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7zaahrNRuxr5EL1N1%2F1%2F15028.aac?alt=media&token=5dec58d3-0744-4658-8da0-5c0b1ba46f75,resposta
-MC7zaahrNRuxr5EL1N1,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7zaahrNRuxr5EL1N1%2F2%2F15028.aac?alt=media&token=2ecb1663-29fb-4a49-a1ca-ec4ccd00dd30,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7zaahrNRuxr5EL1N1%2F2%2F17809.aac?alt=media&token=861c7fa2-f486-44e7-a107-03e8fa481c33,resposta
-MC7zaahrNRuxr5EL1N1,3,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7zaahrNRuxr5EL1N1%2F3%2F15028.aac?alt=media&token=e10bd9dc-5f1c-4e86-b5c2-c3046e19563a,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7zaahrNRuxr5EL1N1%2F3%2F17809.aac?alt=media&token=8704b306-0153-4bcd-a6e3-87916f0edd4d,ataque
-MC7zwjc3j0snOO18IC3,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7zwjc3j0snOO18IC3%2F1%2F9934.aac?alt=media&token=0a5afa07-acc9-460a-bc13-db8448357a5b,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7zwjc3j0snOO18IC3%2F1%2F17940.aac?alt=media&token=a2473495-a1fe-48d2-80e3-c1d31bbd6c5a,ataque
-MC7zwjc3j0snOO18IC3,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7zwjc3j0snOO18IC3%2F2%2F17940.aac?alt=media&token=b0bff9e9-7816-48d9-9a0b-27c135bf19d2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7zwjc3j0snOO18IC3%2F2%2F9934.aac?alt=media&token=f7383fb7-fccb-4cad-8179-c7dc415db0d0,resposta
-MC8-2RAEdNCeDb2QseZ,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8-2RAEdNCeDb2QseZ%2F1%2F12689.aac?alt=media&token=b5f6ef20-4cd0-4f02-99c1-8a7b7b135964,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8-2RAEdNCeDb2QseZ%2F1%2F5952.aac?alt=media&token=bfcaf315-049a-4e3f-8e39-2982b1b359d0,resposta
-MC8-2RAEdNCeDb2QseZ,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8-2RAEdNCeDb2QseZ%2F2%2F5952.aac?alt=media&token=f55e48e6-b46b-4793-a47c-f39d02c55e8b,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8-2RAEdNCeDb2QseZ%2F2%2F12689.aac?alt=media&token=412bbcbe-cab0-4e17-8f90-6041f72f1959,ataque
-MC8-Dfbtqla0trFQXLP,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8-Dfbtqla0trFQXLP%2F1%2F12144.aac?alt=media&token=e654b388-8c38-4191-8568-57914afc93d2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8-Dfbtqla0trFQXLP%2F1%2F14164.aac?alt=media&token=7518dbf4-298b-4285-ac54-b524d91d58bf,ataque
