Token,Round,Ataque,Resposta,Resultado,Ataque_text,Resposta_text
-MC7aB0bUf-vb0zI-zRJ,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7aB0bUf-vb0zI-zRJ%2F1%2F16190.aac?alt=media&token=5ee45ae7-e2e1-4116-a885-fe3cbc72f32a,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7aB0bUf-vb0zI-zRJ%2F1%2F10809.aac?alt=media&token=fa2f563d-de1b-41c6-82ca-fd17aca915f7,resposta,o Magno não é Magneto se liga parceiro que agora é um papo reto pois eu falei a Ted só que na batalha eu tenho poder me chama até de magoou tipo sabe que é isso que eu faço é muito o meu talento do estilo yu-gi-oh Hoje eu cheguei para ter um Mago do tempo eu não sei se você entende mas deixa eu te explicar eu falei assim porque esse cara amarela na hora H só para você ver qual é que é a fim de proceder sinceramente ficar no meu pé hoje o seu talento não,Tchau João mano deixa eu te falar que você não representa no microfone Muito Clichê na hora de gastar coisas com meu nome mas deixa eu te falar meu mano que eu tô chegando em aqui é sempre positivo passou o Magno portando uma Magnum no culto e por isso você não pega não se é muito fraco chato demais por isso não arranhou eu tô falando agora você falou de tempo eu tô pedindo Doutor estranho no meu pescoço Você sabe que eu mando você no calabouço Por isso mesmo não falei que eu já peguei te coloquei no bolso Paulo calma truta que eu tô chegando mesmo como se minha mãe não fosse terrestre você falou até demais mas como que você não é
-MC7aB0bUf-vb0zI-zRJ,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7aB0bUf-vb0zI-zRJ%2F2%2F10809.aac?alt=media&token=ec754d5f-3337-436d-bf1e-a4fed7b754fc,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7aB0bUf-vb0zI-zRJ%2F2%2F16190.aac?alt=media&token=20e70546-1d64-4c8f-a602-f028585cef84,ataque,tchau colocar o bit de Trap manga para você rima comigo automa meu amigo que você caiu nesta armadilha Então você tem perigo por isso mesmo que eu falo todo tipo trocando você tá moscando no flow por isso que tá dando como se eu tivesse oportunidade eu vou chegando nessa fita agora depois eu te mando você sabe não tenho Restart por isso que você tem tá aqui comigo mas não consegue por isso que nós já diferen igual eu te falando que Magrinho Mc Mc de primeira linha de primeira série,tu fala até de Formula 1 sabe né mano que você arrumou um gol em comum não é fórmula matemática conseguiu dentro do formol porque você fala que é de outra passagem mas havendo mano Agora é sessão você pode acelerar a pressa é inimiga da perfeição seu c**** você tem o flor mas eu vendo mano que agora se acostuma com flor no bit de Trap Só que não teve nenhuma então agora já para saber que na minha frente agora tudo Treme o seu assunto é magro pode me chamar até de Mister M
-MC7b3IBx46pqMECuTTN,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7b3IBx46pqMECuTTN%2F1%2F14914.aac?alt=media&token=3f1c2d57-f7e4-40a4-b1e5-e3ec35af85e7,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7b3IBx46pqMECuTTN%2F1%2F11326.aac?alt=media&token=8e4171cd-6589-4ee8-b30d-207971fba704,ataque,Ah tá isso é desfaçam irmão Putz ele tá com nome de Guime pecar só que não adianta chamar o Neymar porque quando a vontade bater eu vou te socar entendi a referência que só pra rimar porque irmão você nunca pronto para fazer o Freestyle não te dou desconto acho que esse cara tá mal passado então vou ter que passar o ponto dele porque eu vou ter que quebrar a cara dele ele não tá faltando professor ainda não tá pronto mano você não sabe o tanto que só um detalhe eu já disse isso várias vezes esse cara sempre entra nos fregueses posso repetir a palavra mas eu te respeito na porrada,E você tá ligado maluco agora eu mando o proceder o cara fala de Neymar mas quem vai cair é você saber porque tá ligado parceiro que agora eu mando o flor nesse bit Com certeza mano fala de Neymar eu que faço o grupo que você é fraco mano tá ligado que eu chego em você queria repetir quebrada agora mano eu tô te cobrando porque você é ruim tá ligado aqui no sapatinho se o level é muito baixo é muito fraco no sapatinho
-MC7b3IBx46pqMECuTTN,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7b3IBx46pqMECuTTN%2F2%2F11326.aac?alt=media&token=e2d8086f-9491-45df-b503-3dbf66603f37,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7b3IBx46pqMECuTTN%2F2%2F14914.aac?alt=media&token=a0cd8524-302e-42ca-b2fa-4529e0d6227f,resposta,está ligado meu parceiro começa a minha rima agora não é brinquedo porque você tá ligado eu mando para o CD e agora meu parceiro eu vou explicar para você que tá ligado mano chegou para avisar hoje eu tô tipo sub-zero e você vai congelar porque você sabe mano que agora é o critério eu chego nesse bit você pegue o martelo e eu vou marcar lá esse pedido esse tá ligado parceiro provo que ser liso porque a fita você não acredita que eu mando a rima agora meu,satisfação irmão satisfação satisfação mano o martelo é do Shao Kan você é comuna se você é um Sub Zero ou Scorpion e arranco sua coluna porque você fica aí parado não aguentou nada do que existe improvisado eu disse que tu era Neymar e tu confirmou então eu sou eu bater eu vou te quebrar tu vai chorar e vai falar vai me bater entendi agora o trocadilho sabe que eu te humilho a conversa é de pai para filho porque o talento é que era editario você mostrou uma rap Lara e não Manteve vocabulário que eu demonstro por isso pode me chamar de monstro é nós
-MC7bB00XO7UOYt7_8RC,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7bB00XO7UOYt7_8RC%2F1%2F12709.aac?alt=media&token=34ce153b-7735-4971-b27c-4bb1c72a0433,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7bB00XO7UOYt7_8RC%2F1%2F9882.aac?alt=media&token=e45b7fc2-7388-4325-9eba-4dca952e5908,ataque,Esse é o netinho não manda nem um frito e sabe que Netinho eu nunca fui o Mc sabe como é eu te ensino esse primo Moleque você não sabe fazer isso daqui tá ligado eu chego não tenho nem a palavra que sabe que o nosso relacionamento ele trava ele trava Porque muito argumento informação e nela com certeza chega e dá uma combustão porque você sabe mano que não reto é explosivo ele chega na sua mente explode elogio explode Ideia doida pode ideia boa e você aqui só fala coisas loucas,Como assim mano em nenhum momento eu falei pederasty aí você já tá falando que eu falei diga que nessa p**** eu sou sem ser meu parceiro você disse que você é uma explosão você pode pá posso não é nada o que tem lá se chama ele de dar a entendeu a minha arte que funciona se tá ligado mano que raiva que eu tenho diploma para mim mano você não soma você só diminui subtrai e Mano cala a boca só fala ou disposição só que você nunca vai entender o que a razão porque meu mano aí você nem como se fala tanto esposo mas o que tem uma explosão de rima boa
-MC7bB00XO7UOYt7_8RC,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7bB00XO7UOYt7_8RC%2F2%2F9882.aac?alt=media&token=8b4b59e8-d463-41f6-bdb7-1be70113a2d8,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7bB00XO7UOYt7_8RC%2F2%2F12709.aac?alt=media&token=cef2b7fd-cef4-4d38-9e54-357cc0590300,resposta,ele falou que eu mandei pederachia mas nenhuma eu mandei por isso que você entrou em contradição jogou antes da resposta o que significa que você não cumpre a sua função por isso que eu vim para te ensinar moleque que você trocar os estresses você tá ligado que a verdade é nua e crua você é um playboy que fica coçando o saco enquanto eu trabalho todo dia a luz da lua sair de casa e vai trabalhar quarentena não impede um sonhador de correr atrás do corre e passa Entendeu essa que é a função eu te acabo em alguns segundos,te passei lá Falou várias bosta esse marido instrumental você nem me conhece e não sabe nada seu animal desse jeito então parceiro eu chego no improviso você vem falar que eu sou pegou e olhou o meu estilo mas aqui menor tem o argumento e as palavras sabe que a sua mente ela já tá bem bolada tá dele passou aqui no improviso e você sabe que o Rap é compromisso desse jeito parceiro lá sim já te ensinou
-MC7bFgtOQI08nJL_hW8,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7bFgtOQI08nJL_hW8%2F1%2F17593.aac?alt=media&token=bf499736-a532-4d29-b66c-e77d80635cbb,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7bFgtOQI08nJL_hW8%2F1%2F4476.aac?alt=media&token=d36767cf-6f11-492c-a869-0afc86312ab0,resposta,hahahaha e assim vamos lá só Mc Charles preste muita atenção é rap aí meu sangue bom então vamos lá desenvolvendo é na minha rima que eu sempre sigo crescendo E eu tô aqui fumando um baseadinho eu sou muito feliz e não ligo para ninguém eu tô aqui vendo a minha vida vivo bem a custo dela eu não vou dizer isso estou muito louco,satisfação mano tipo tava na tranquilidade né mano estou aqui esperando as verdades que Jesus fala mas também não é Face a Face é virtualmente mano você ouvir minha voz daí Olha só que eu sou Mc igu prosseguir eu penso aqui tipo Né manda evoluindo a cada palavra que aparece mano É frequente tipo uma frequência que eu tô sintonizado Pode crer eu sinto de fazer o improvisado tipo corre na minha vida tipo corre no meu sangue
-MC7bQoOI5Arr-HRXVnv,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7bQoOI5Arr-HRXVnv%2F1%2F7445.aac?alt=media&token=483ae9ba-5116-4e1f-a7ef-87d6eb60abaa,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7bQoOI5Arr-HRXVnv%2F1%2F7821.aac?alt=media&token=98846d4d-cb6c-4214-a2a4-c62efff557a0,resposta,tamo junto brother Esse é o legado hip hop essa que a senhora então sem problema não vamos pagar de Loki você sabe como é que a gente ia tem que se unir para mudar a mente do povo para ele evoluir porque você tá ligado mano que repente o filme Inferno O Confronto não é mudar o mundo com agente interno porque a gente tem que vencer essa maturidade ou a falta de humildade engrandece vaidade a cena sem problema pode pá que eu não quero pagar de opinião só quer mudar o mundo não é por dentro mesmo com nosso coração,satisfação irmãozinho naquele pique mas aí o inferno não foi problema porque o interno não roubar o povo e o que roda é o sistema mas você sabe que sua rima não foi à toa eu acho que todo mundo quer melhorar como pessoa sabe aparece aqui no final das contas o importante é ter original você até fez uma pizza ali falando do Pecado Capital por isso eu falo tá ligado mano que eu não sou vagabundo você Gol isso que eu queria mudar só a mim mesmo e não a melhora de Todo Mundo ao Meu Redor sabe que eu não quero ser pior eu sou um cara trabalhador valorizo todo dia no suor
-MC7bQoOI5Arr-HRXVnv,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7bQoOI5Arr-HRXVnv%2F2%2F7821.aac?alt=media&token=85a090d8-3e49-4bc3-ba4c-64c69efb06b5,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7bQoOI5Arr-HRXVnv%2F2%2F7445.aac?alt=media&token=d2a77b1d-11e6-4005-bd5a-72c35fc3c5bb,resposta,Ei aí nós vamos para o Hip Hop e ao que realmente interessa sinceramente minha parceira o tempo em mais uma semana que se começa mais 15 Eu tô batendo parecendo até a Rochelle na verdade honrando os que morreram Agatha João Pedro ou Mariele tudo por uma cultura Ah tá ligado em prol da literatura sempre correndo dos bota dos cara que chega de viatura nem pergunta do nome do CEP sinceramente do RG do inferno mas esses cara chega sempre querendo desmerecer eu queria mesmo é ser doado para talvez se conhecer tem maldade né parceiro para não se entristecer,É isso aí irmão eu tô ligado como é que é aqui tá João na caminhada só que você também como é que é a foto do neguinho esquecido na esquina da quebrada é muito complicado você tá ligado esse é o celular que se todo mundo preocupar em mudar a si mesmo não vai precisar mudar o redox todo mundo tem que se preocupar em ser melhor para as pessoas isso meu mano você tá entendendo o que é ter uma alma que sempre é boa e você tá ligado ninguém muda nada no frio porque a nossa missão é sempre motivar e o destino é para evoluir até porque meu parceiro você sabe que agora esse é o manuscrito eu faço meu destino nunca que ele já tá escrito
-MC7bQoOI5Arr-HRXVnv,3,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7bQoOI5Arr-HRXVnv%2F3%2F7821.aac?alt=media&token=d011a906-1dd1-449d-8cb3-70d3833a8b77,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7bQoOI5Arr-HRXVnv%2F3%2F7445.aac?alt=media&token=f2aefac0-26d1-453f-852b-2416477e3957,resposta,é claro parceiro por isso que agora nunca aqui tem diferença cada rumo que você toma vem a tua consequência você tá escrevendo tá ligado mano até ficou dela para mim lembrar ele você tem que entender que sua vida pode ser um eterno freestyle você falou do menor esquecido na esquina eu não tô tirando ele não tá esquecido porque todo dia você tá lá patrocinando as palavras bonita eu não senti contradição Então faz das suas palavras bonita linda tá são é isso que eu não vejo por isso que eu quis dizer eu acho que você tá na contramão no final das contas mano você pulou na bala errado então se a Rê,tamo junto nego mas aí eu não pulei na bala errada truta ver se tem sintonizar eu não tô pulando na bala errada porque eu tô pulando na bala é de quem precisa independente sabe que agora esse é meu calo Eu não falo e faço eu faço depois eu falo para motivar essa minha diferença independente aqui por isso que o meu sabe que agora eu já vi você falar que vai me bater igual a Rochelle você sabe disso daqui aí também tá se lembra dela porque ela batia lembro por família preta referência Mundial essa questão então sem problema por favor aumente preta tudo artista tudo passa que eu quero ver mais o espírito de Deus
-MC7bV3X6Uqj1cChrO8V,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7bV3X6Uqj1cChrO8V%2F1%2F17863.aac?alt=media&token=b05051ee-15c3-4e05-8251-8515ffe19b87,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7bV3X6Uqj1cChrO8V%2F1%2F9748.aac?alt=media&token=217af7c7-662f-46a2-9bd9-fefc835a3496,resposta,tudo bem meu mano já chegou aqui mano você sabe que eu vou avançar não eu tô tipo reggae mas eu tô me movimentando Você sabe que eu tô tipo brincando sapatão você não sabe mas eu sou tão batendo na sua cara vai deixando todas tirada lá no meio do chão tá ligado que aqui é brincadeira meu mano que eu dou um soco na cara passa até uma rasteira eu tô agressivo Mas isso é brincadeira você tá ligado que é Pedro tinha mais levar para brincar de,Ah é menor que tu tá agressivo mas que horário tá falando que agressivo era para me defender mas eu não vi um ataque teu tá ligado que hoje tu pede porque tu é um ateu Ei você tá maconhada não tá ligado que eu não ligo isso não mas seu som aí sabe que é evolução ela eu tinha quebrando aqui quebrando sua cara irmão porque tu sabe que eu sinto não vai vencer tá ligado e a Gabi hoje tu vai perder é o Niltinho chegando aqui mandando um legal tu não mandou nada por isso tu perdeu a primeira
-MC7bnulkCvi49W7aPX2,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7bnulkCvi49W7aPX2%2F1%2F3435.aac?alt=media&token=882eae8e-5614-4f08-ab5e-86744fd99f24,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7bnulkCvi49W7aPX2%2F1%2F17923.aac?alt=media&token=beed25c1-470f-424a-8ecc-f7bb887e2927,resposta,da Mc eu não sou da armadura se você está pensando é melhor que render mano tou avisando que você vai é perder mano tu vai ver você é só meu e eu sou seu só para te avisar que eu tô aqui para vencer mano tu vai perder coisa que você já fez eu não sei rimar ou também sei lá o que falou,Ei tá ligado mano eu vou rimando Agora você falou para mim se render eu sou mais um preto favelado então eu vou correr então se liga na batida eu vou falando para tu tá ligado mano você v************** tá ligado tio vou falar para tu você é um o***** e não sabe rimar eu vou improvisar e vou te destruir porque daqui agora você vai correr e vai sumir tá ligado agora eu vou falando para tu você é um o***** v************** eu falo de novo porque eu não tenho o que falar eu já botei você nessa
-MC7bnulkCvi49W7aPX2,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7bnulkCvi49W7aPX2%2F2%2F17923.aac?alt=media&token=6867a068-0903-4a53-ad93-3abcba0e75c0,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7bnulkCvi49W7aPX2%2F2%2F3435.aac?alt=media&token=5980dc9f-92bb-4d80-aa7d-cdd4bf9f8971,ataque,eu não sei tá ligado agora eu vou rimando Esse aplicativo é novo eu não tô ligando não mostrou para mim quem venceu a primeira mas tá ligado que eu vou remando agora daqui na aldeia tá ligado der Tipo você é um o***** quero que você rima para c****** esse aplicativo eu gostei do City mas tá ligado ele te mostrar para mim quem ganhou o primeiro round tá ligado agora vou rir mano agora você vai remar eu tô ligando Por que não,no jogo Uno de trocar e já peguei a calça de trocar você v************** e também gostei de obra porque eu troquei meu não porque não vou falar de novo minha família vou ver que eu sou uma criança mano tu vai aí tu não respeita que eu tô falando para tu vai aparecer eu sei que se eu perder eu posso até perdendo dinheiro da Ju porque só tem 6 mais tarde
-MC7c9oDXSr8B7JVYIk-,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7c9oDXSr8B7JVYIk-%2F1%2F10809.aac?alt=media&token=b390a7cd-4db1-4775-b34b-fd25aa1e0eb9,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7c9oDXSr8B7JVYIk-%2F1%2F5692.aac?alt=media&token=dc5327ea-1b88-4cb6-8eee-6891e8bd5a05,ataque,UOL o começo tá ligado mano não vim para matar nem para morrer tu vem para ensinar tá ligado mano não vim para aprender vir aqui para fazer a missão para mostrar que eu sou um soldado Firmão que tá aqui pesadão humano fazendo-o fritarei nessa seção você é o Pierre tá ligado que eu tô chegando aí relevante eu não sou Atlético Mineiro mano mas eu te quebrei você não ao volante Por isso mesmo não tá no Palmeiras e saber que eu vim aqui já de primeira fazendo anima quer mais verdadeira Por isso mesmo você deu uma rasteira amando Perdidão achando que me engana é só que não prestava não tem amanhã à noite não encaixa manda por isso é perto do carai,Ei conversas mano você nunca apruma eu sei realmente vem fazer p**** nenhuma falou até de Atlético com o Palmeiras Mercosul Então hoje vai ser no Cruzeiro nada nesse o***** mano quase que eu falei um palavrão mas eu tô tranquilão pode partir só ponto de visão falo até de futebol minha ideia nunca acaba conhecimento para você meu mano tá em falta então cartão amarelo comigo não é singelo rimando com você eu nunca que te leva
-MC7c9oDXSr8B7JVYIk-,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7c9oDXSr8B7JVYIk-%2F2%2F5692.aac?alt=media&token=920a46de-ad54-45f9-83e6-12deeae9aaf8,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7c9oDXSr8B7JVYIk-%2F2%2F10809.aac?alt=media&token=51359f3c-2613-4229-973d-042def5aa667,resposta,primeiramente Magno de picolé o tribufu Então tá explicado porque você é o pau Não não vou falar meu mano olha só pode crer é muito quente hoje veio derreter não importa agora você vai ver no macete é muito ruim uma bala Então coloca o leite você vira meu tapete remando você tá diferente pode pá que seus versos aqui é um Melody falsete mano comigo eu sempre achei aqui cultura você vai ver que dia o batalha foi criado de rua comigo no tumultua comigo você vai tombar foi dicção e métrica Poço para te quebrar,tchau tchau eu entendi que na rima você pagou de vacilão você falou que é cruzeirense terceira divisão Tá de sacanagem truta Rimaq entender você que é o criar de rua eu já falei na aldeia que eu sempre batalhou desde 2016 igual você fazendo um monte de freguês voltaram que acha que rimam muito só que você não entendeu que o rap é o ínclito eu vim fazer p**** nenhuma manas orienta eu vim bater de frente comigo se eu não aguentar mano qual que é por isso que o rap vem da Alma enquanto eu faço o rap no Trap dando aula esse
-MC7cRDfmpYT6ekGHzdQ,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7cRDfmpYT6ekGHzdQ%2F1%2F15495.aac?alt=media&token=895cc5e6-a856-4b72-9796-653426fe2101,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7cRDfmpYT6ekGHzdQ%2F1%2F16190.aac?alt=media&token=15f1cd79-187e-49bd-956f-05b3f6628772,resposta,aí mano satisfação tá ligado Tipo assim ei e aí sabe que agora eu vou chegando você é príncipe eu te bato agora eu sou príncipe desde antes mano tá ligado Você é de ouro mas tá ligado você não é Meu bro você não é meu beco paracetamal tipo paracetamol você nunca que foi meu berço raffa Moreira brilhando mais que só essas e nunca que pega minha rima que atravessa como se fosse uma flecha ela vai no seu peito na mente sabia que você nunca fica foi um oponente eficiente sua rima nunca é coerente,mas tipo assim você fala do raffa Moreira vai vir no mano na minha frente e pega e some por que está rindo é brincadeira hoje na batalha eu te quebro igual ele fez com o microfone então para ele mandou a Multi silábica Vai vendo mano que agora essa levada hoje sua levada não te leva a nada muita decorada zero de improvisada Então para de paracetamol é remédio para ver no mano entrego o laudo médico até porque seu Face é patético antikete
-MC7dfbTx6RpjouQVk0z,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7dfbTx6RpjouQVk0z%2F1%2F17925.aac?alt=media&token=6e4c179b-9f50-4321-ad1e-4928bdbb3f12,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7dfbTx6RpjouQVk0z%2F1%2F16395.aac?alt=media&token=1610ccb8-17a2-4a48-aa03-7d041d226fcf,ataque,louças facção em você é o black Demon King mais para mim mano você só é um Pokémon Por que está ligado que meu verso aqui faz uma hora hoje eu vou te capturar com a minha pokebola Mas você tá ligado que eu também mando ideologia enquanto o seu reto é falso você só plagia porque meu mano eu tô te batendo aqui tá todo dia então você não entende por que houvesse ele tá na mente tá ligado que eu já faço a minha temática hoje meu mano é pane na sua sistemática,vai lá que você mandou E aí mano me batendo tá ligado pode pá no final dessa batalha né mano se não vai ganhar tá ligado né eu mando seu Pokémon se a nova evolução do Pokémon pode pá você é o raio Sul aquele que t********** outra não vai dar para te devolver para te matar vou cortar na sua cabeça tá ligado pode pá biologia Deus e a Manu eu vim da favela tá ligado que você não mandou nenhuma cirurgia e não tem que bater de frente mas só que quando a senhora tá que tem um milhão de Aguiar
-MC7dgD9zLzS5cpP9Z6R,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7dgD9zLzS5cpP9Z6R%2F1%2F9748.aac?alt=media&token=9f96b040-18d1-4057-896a-387dd9fce199,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7dgD9zLzS5cpP9Z6R%2F1%2F17923.aac?alt=media&token=7e0258e0-ae11-4ab2-ac8e-1f3262f004ed,resposta,Alana tá ligado chega assim saco cheio de querer eu não sou do FG Nike Hoje Eu Vou Vencer Ligar para Renan tu vai perder hoje porque hoje tu não pede para mim é não atualizado eu chego bem assim a flor sai a Dinha tá quebrando tu tá vendo só tá ligado no primeiro,fiel filho esse é o fim agora eu vou ligar e vou falar com a operadora TIM Alô tudo bem aqui é tim como vai Eu vou fazer uma oferta para você ficar da hora mano você falou que é o PSG agora eu sou embape Vamos matar e vou meter 9 a 0 nesse time vagabundo meu irmão tá ligado eu vou rir mandar aqui na improvisar
-MC7dgD9zLzS5cpP9Z6R,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7dgD9zLzS5cpP9Z6R%2F2%2F17923.aac?alt=media&token=9cbaf437-528d-4034-9f37-44df5711eebe,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7dgD9zLzS5cpP9Z6R%2F2%2F9748.aac?alt=media&token=d65354c1-af4e-415e-87d0-22babc51f3bb,resposta,e é tá eu ganhei a primeira esse áudio agora eu vou rimando aqui e lá na aldeia tá ligado Tim eu vou remando agora eu vou fazendo aqui Tá ligado Agora você não vai ganhar porque eu sei improvisar e eu vou te destruir porque você não vai construir tá ligado agora eu me enganei porque agora é sua vez tá ligado agora você é um pequenininho e se tá ligado mano que é muito louca falando para tu,aham é só de paixão eu vou quebrar esse menor que se pagar de Mc tá arrumando tá mandando só que eu não consegui ver o seu som tá ligado que você não é bom que eu tô chegando na área com a navalha eu vou cortar na tua cara menor tu sabe que tu não vai ganhar tu sabe que hoje tu vai perder porque tu é muito fraco era para eu me defender mas eu não vi apareceu assim como que tu vai vencer por isso tu sabe tu vai perder é o Niltinho chegando aqui quebrando conceitos e para feira mandando sem besteira
-MC7dgD9zLzS5cpP9Z6R,3,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7dgD9zLzS5cpP9Z6R%2F3%2F17923.aac?alt=media&token=4a9cfa61-f599-4b91-a06e-f88b5fb04902,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7dgD9zLzS5cpP9Z6R%2F3%2F9748.aac?alt=media&token=5762ef17-24f2-464d-b470-9f7cdbf670f7,resposta,Você não viu o meu ataque porque eu quis e vou deixar você para o terceiro round agora eu vou atacar E vou te amassar está ligado agora eu vou rimar daqui no Norte no sul você é um o***** você não vai ganhar porque você foi improvisar tá ligado agora vou falar eu tô muito nervosa eu tô muito ansioso tá ligado agora eu vou rimar eu me enganei Mas você não vai ganhar porque a terceiro round e eu vou te ganhar tá ligado aqui,na frente ela é menor eu tô aqui me perguntando como que tu chegou no terceiro mano dando porque tu não conseguiu tá ligado assim você não é bom você é ruim mas aí ele satisfará são batalha e muito porque tu ainda fala lá no chão por isso que eu vou chegando e você sabe se fodeu eu não me pergunto como tu venceu mais sabe se vai tomar virada contra o Vitória antes da hora vai tomar pancada menor tu não tem pão dicção Vê se aprende mais
-MC7dybGNGuTFjwLokjX,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7dybGNGuTFjwLokjX%2F1%2F472.aac?alt=media&token=01c71ac0-f682-4b4f-b316-3236a5608c3b,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7dybGNGuTFjwLokjX%2F1%2F5692.aac?alt=media&token=33d7052d-3fa7-433b-b9a2-35a3e7ffcda1,resposta,Hello Mc Pierre Mas sinceramente contra mim então me mira Mr sabe que aqui tô te espancando o tiro é certeiro chama acredito na americano não sei se você pega Tá panguando mas na batalha eu que tô te espancando sinceramente contra mim você não tá dando que eu tô te matando chama aqui de Espartano não sei se você pega porque a rima seu babaca 2 passando então vai para o raio que o parta não sei se você saca escrito se maltratar,satisfação mano chegou na cena eu lhe disse porque você falou que ia tirar dor mas eu que atirar Franco e francamente você não faz o que eu faço e é por isso que você vai perder em qualquer espaço falou de raio que eu passa esse que é o Cleiton então eu faço as coisas estão que logo que a ser melhor só que eu joguei seu jogo explica o fundamental domingo você vai tomar um tapão e é real se aqui pega a referência entende o meu amigo hoje eu sou muito mais superior de Deus do Olimpo e é por isso que locomover eu hoje se você pede ajuda para Deus
